filename,OBJECT,RA,DEC,DATE-OBS,TIME-OBS,JD,EXPTIME,SECZ,CCDFLTID,IRFLTID,TILT1,TILT2,TILT3,log name,Location,prop name help,Physical loc,OWNER,full path,proper name,xrb,source
rccd160328.0001.fits,SwiftJ0911,09:11:53.73,-64:52:52.1,2016-03-28,23:39:48.712,2457476.48599,314.0,1.28,I,H,1040,1590,1960,xrb_ccd/LOG_ccd.20150620thru20190801.csv,opticaldirecs/xrb_ccd/,ccd,Disk,,,J0911,True,optical
rccd160329.0043.fits,SwiftJ0911,09:11:53.01,-64:52:51.5,2016-03-30,01:46:16.260,2457477.57379,314.0,1.22,I,H,1040,1590,1960,xrb_ccd/LOG_ccd.20150620thru20190801.csv,opticaldirecs/xrb_ccd/,ccd,Disk,,,J0911,True,optical
rccd160327.0011.fits,SwiftJ0911,09:11:53.90,-64:52:51.6,2016-03-28,00:25:09.835,2457475.51748,314.0,1.24,I,H,1040,1590,1960,xrb_ccd/LOG_ccd.20150620thru20190801.csv,opticaldirecs/xrb_ccd/,ccd,Disk,,,J0911,True,optical
rccd160327.0067.fits,SwiftJ0911,09:11:54.02,-64:52:51.5,2016-03-28,05:34:42.248,2457475.73244,314.0,1.58,I,H,1040,1590,1960,xrb_ccd/LOG_ccd.20150620thru20190801.csv,opticaldirecs/xrb_ccd/,ccd,Disk,,,J0911,True,optical
rccd160328.0157.fits,SwiftJ0911,09:11:53.97,-64:52:51.5,2016-03-29,05:30:14.795,2457476.72935,314.0,1.57,I,H,1040,1590,1960,xrb_ccd/LOG_ccd.20150620thru20190801.csv,opticaldirecs/xrb_ccd/,ccd,Disk,,,J0911,True,optical
rccd160330.0050.fits,SwiftJ0911,09:11:54.00,-64:52:51.5,2016-03-31,05:47:14.158,2457478.74114,314.0,1.67,I,H,1040,1590,1960,xrb_ccd/LOG_ccd.20150620thru20190801.csv,opticaldirecs/xrb_ccd/,ccd,Disk,,,J0911,True,optical
rccd160331.0047.fits,SwiftJ0911,09:11:54.02,-64:52:51.1,2016-04-01,03:37:06.666,2457479.65077,314.0,1.33,I,H,1040,1590,1960,xrb_ccd/LOG_ccd.20150620thru20190801.csv,opticaldirecs/xrb_ccd/,ccd,Disk,,,J0911,True,optical
rccd160401.0059.fits,SwiftJ0911,09:11:53.98,-64:52:51.1,2016-04-02,03:15:59.375,2457480.6361,314.0,1.3,I,H,1040,1590,1960,xrb_ccd/LOG_ccd.20150620thru20190801.csv,opticaldirecs/xrb_ccd/,ccd,Disk,,,J0911,True,optical
rccd160406.0054.fits,SwiftJ0911,09:11:53.98,-64:52:51.3,2016-04-07,02:25:45.526,2457485.60122,314.0,1.26,I,H,1040,1590,1960,xrb_ccd/LOG_ccd.20150620thru20190801.csv,opticaldirecs/xrb_ccd/,ccd,Disk,,,J0911,True,optical
rccd160403.0071.fits,SwiftJ0911,09:11:53.96,-64:52:51.5,2016-04-04,02:19:19.551,2457482.59675,314.0,1.25,I,H,1040,1590,1960,xrb_ccd/LOG_ccd.20150620thru20190801.csv,opticaldirecs/xrb_ccd/,ccd,Disk,,,J0911,True,optical
